Journey_ID,Journey_Date,Departure_Time,Arrival_Time,Actual_Arrival_Time,Reason_for_Delay,Duration_Time,Delay_Period,journey_key
26478,2024-04-11,15:30:00,16:30:00,16:30:00,No Delay,60.0,0.0,2024-04-11_15:30:00
26479,2024-04-11,15:30:00,16:50:00,16:50:00,No Delay,80.0,0.0,2024-04-11_15:30:00
26480,2024-04-11,15:30:00,16:50:00,16:50:00,No Delay,80.0,0.0,2024-04-11_15:30:00
26481,2024-04-11,15:45:00,17:05:00,17:05:00,No Delay,80.0,0.0,2024-04-11_15:45:00
26482,2024-04-11,15:45:00,18:15:00,18:15:00,No Delay,150.0,0.0,2024-04-11_15:45:00
26483,2024-04-11,16:00:00,17:20:00,18:40:00,Weather,80.0,80.0,2024-04-11_16:00:00
26484,2024-04-11,16:00:00,17:20:00,18:40:00,Weather,80.0,80.0,2024-04-11_16:00:00
26485,2024-04-11,16:00:00,16:30:00,16:30:00,No Delay,30.0,0.0,2024-04-11_16:00:00
26486,2024-04-12,13:15:00,14:35:00,14:35:00,No Delay,80.0,0.0,2024-04-12_13:15:00
26487,2024-04-12,13:15:00,14:15:00,14:15:00,No Delay,60.0,0.0,2024-04-12_13:15:00
26488,2024-04-11,16:15:00,18:05:00,18:05:00,No Delay,110.0,0.0,2024-04-11_16:15:00
26489,2024-04-12,13:15:00,15:05:00,15:05:00,No Delay,110.0,0.0,2024-04-12_13:15:00
26490,2024-04-12,13:15:00,14:15:00,14:15:00,No Delay,60.0,0.0,2024-04-12_13:15:00
26491,2024-04-11,16:15:00,17:35:00,17:35:00,No Delay,80.0,0.0,2024-04-11_16:15:00
26492,2024-04-12,13:15:00,13:45:00,13:45:00,No Delay,30.0,0.0,2024-04-12_13:15:00
26493,2024-04-12,13:15:00,14:35:00,14:35:00,No Delay,80.0,0.0,2024-04-12_13:15:00
26494,2024-04-11,16:15:00,16:45:00,16:45:00,No Delay,30.0,0.0,2024-04-11_16:15:00
26495,2024-04-11,16:15:00,16:45:00,16:45:00,No Delay,30.0,0.0,2024-04-11_16:15:00
26496,2024-04-11,15:30:00,17:20:00,17:50:00,Staffing,110.0,30.0,2024-04-11_15:30:00
26497,2024-04-11,16:30:00,17:50:00,17:50:00,No Delay,80.0,0.0,2024-04-11_16:30:00
26498,2024-04-11,16:30:00,17:30:00,17:30:00,No Delay,60.0,0.0,2024-04-11_16:30:00
26499,2024-04-11,16:30:00,18:00:00,18:00:00,No Delay,90.0,0.0,2024-04-11_16:30:00
26500,2024-04-11,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-04-11_17:45:00
26501,2024-04-11,17:45:00,19:35:00,19:35:00,No Delay,110.0,0.0,2024-04-11_17:45:00
26502,2024-04-11,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-04-11_17:45:00
26503,2024-04-11,17:45:00,19:35:00,19:35:00,No Delay,110.0,0.0,2024-04-11_17:45:00
26504,2024-04-11,17:45:00,19:35:00,19:35:00,No Delay,110.0,0.0,2024-04-11_17:45:00
26505,2024-04-11,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-04-11_17:45:00
26506,2024-04-11,17:00:00,18:20:00,18:20:00,No Delay,80.0,0.0,2024-04-11_17:00:00
26507,2024-04-11,17:00:00,18:00:00,18:00:00,No Delay,60.0,0.0,2024-04-11_17:00:00
26508,2024-04-11,17:00:00,18:20:00,18:20:00,No Delay,80.0,0.0,2024-04-11_17:00:00
26509,2024-04-11,17:00:00,18:50:00,18:50:00,No Delay,110.0,0.0,2024-04-11_17:00:00
26510,2024-04-11,17:15:00,18:15:00,18:15:00,No Delay,60.0,0.0,2024-04-11_17:15:00
26511,2024-04-11,17:15:00,18:35:00,18:35:00,No Delay,80.0,0.0,2024-04-11_17:15:00
26512,2024-04-11,17:15:00,18:45:00,18:45:00,No Delay,90.0,0.0,2024-04-11_17:15:00
26513,2024-04-11,17:15:00,18:35:00,18:35:00,No Delay,80.0,0.0,2024-04-11_17:15:00
26514,2024-04-12,15:30:00,17:45:00,17:53:00,Staffing,135.0,8.0,2024-04-12_15:30:00
26515,2024-04-11,17:30:00,19:45:00,20:05:00,Technical Issue,135.0,20.0,2024-04-11_17:30:00
26516,2024-04-11,17:45:00,19:05:00,19:05:00,No Delay,80.0,0.0,2024-04-11_17:45:00
26517,2024-04-12,15:00:00,16:00:00,16:00:00,No Delay,60.0,0.0,2024-04-12_15:00:00
26518,2024-04-12,15:00:00,16:00:00,16:00:00,No Delay,60.0,0.0,2024-04-12_15:00:00
26519,2024-04-12,15:30:00,16:30:00,16:30:00,No Delay,60.0,0.0,2024-04-12_15:30:00
26520,2024-04-12,15:30:00,16:30:00,16:30:00,No Delay,60.0,0.0,2024-04-12_15:30:00
26521,2024-04-11,18:30:00,20:15:00,20:15:00,No Delay,105.0,0.0,2024-04-11_18:30:00
26522,2024-04-11,17:30:00,19:45:00,20:05:00,Technical Issue,135.0,20.0,2024-04-11_17:30:00
26523,2024-04-12,15:30:00,16:50:00,16:50:00,No Delay,80.0,0.0,2024-04-12_15:30:00
26524,2024-04-11,18:45:00,20:05:00,20:05:00,Weather Conditions,80.0,0.0,2024-04-11_18:45:00
26525,2024-04-11,18:45:00,20:05:00,20:05:00,Weather Conditions,80.0,0.0,2024-04-11_18:45:00
26526,2024-04-11,18:45:00,19:20:00,19:20:00,No Delay,35.0,0.0,2024-04-11_18:45:00
26527,2024-04-12,15:45:00,17:35:00,17:35:00,No Delay,110.0,0.0,2024-04-12_15:45:00
26528,2024-04-11,18:45:00,20:05:00,20:05:00,Weather Conditions,80.0,0.0,2024-04-11_18:45:00
26529,2024-04-11,18:45:00,20:05:00,20:05:00,Weather Conditions,80.0,0.0,2024-04-11_18:45:00
26530,2024-04-11,18:45:00,20:05:00,20:05:00,Weather Conditions,80.0,0.0,2024-04-11_18:45:00
26531,2024-04-12,16:00:00,16:30:00,16:30:00,No Delay,30.0,0.0,2024-04-12_16:00:00
26532,2024-04-12,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-04-12_16:00:00
26533,2024-04-11,19:00:00,20:20:00,20:20:00,No Delay,80.0,0.0,2024-04-11_19:00:00
26534,2024-04-12,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-04-12_16:00:00
26535,2024-04-12,16:00:00,17:50:00,17:50:00,No Delay,110.0,0.0,2024-04-12_16:00:00
26536,2024-04-12,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-04-12_16:00:00
26537,2024-04-12,16:00:00,16:30:00,16:30:00,No Delay,30.0,0.0,2024-04-12_16:00:00
26538,2024-04-12,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-04-12_16:00:00
26539,2024-04-12,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-04-12_16:00:00
26540,2024-04-12,16:15:00,17:35:00,17:35:00,No Delay,80.0,0.0,2024-04-12_16:15:00
26541,2024-04-12,16:15:00,16:45:00,16:45:00,No Delay,30.0,0.0,2024-04-12_16:15:00
26542,2024-04-12,16:15:00,17:35:00,17:35:00,No Delay,80.0,0.0,2024-04-12_16:15:00
26543,2024-04-12,16:15:00,18:30:00,18:30:00,No Delay,135.0,0.0,2024-04-12_16:15:00
26544,2024-04-11,18:45:00,19:45:00,19:45:00,No Delay,60.0,0.0,2024-04-11_18:45:00
26545,2024-04-11,18:45:00,19:45:00,19:45:00,No Delay,60.0,0.0,2024-04-11_18:45:00
26546,2024-04-11,18:45:00,19:45:00,19:45:00,No Delay,60.0,0.0,2024-04-11_18:45:00
26547,2024-04-11,18:45:00,19:15:00,19:15:00,No Delay,30.0,0.0,2024-04-11_18:45:00
26548,2024-04-11,18:45:00,19:45:00,19:45:00,No Delay,60.0,0.0,2024-04-11_18:45:00
26549,2024-04-11,19:45:00,21:35:00,21:35:00,No Delay,110.0,0.0,2024-04-11_19:45:00
26550,2024-04-11,20:00:00,21:00:00,21:00:00,No Delay,60.0,0.0,2024-04-11_20:00:00
26551,2024-04-12,17:00:00,18:50:00,18:50:00,No Delay,110.0,0.0,2024-04-12_17:00:00
26552,2024-04-12,17:00:00,18:50:00,18:50:00,No Delay,110.0,0.0,2024-04-12_17:00:00
26553,2024-04-12,17:15:00,17:45:00,17:45:00,No Delay,30.0,0.0,2024-04-12_17:15:00
26554,2024-04-12,17:15:00,17:45:00,17:45:00,No Delay,30.0,0.0,2024-04-12_17:15:00
26555,2024-04-11,20:15:00,20:45:00,20:45:00,No Delay,30.0,0.0,2024-04-11_20:15:00
26556,2024-04-11,20:15:00,20:45:00,20:45:00,No Delay,30.0,0.0,2024-04-11_20:15:00
26557,2024-04-12,17:15:00,18:35:00,18:35:00,No Delay,80.0,0.0,2024-04-12_17:15:00
26558,2024-04-11,20:15:00,20:45:00,20:45:00,No Delay,30.0,0.0,2024-04-11_20:15:00
26559,2024-04-11,20:15:00,21:15:00,21:15:00,No Delay,60.0,0.0,2024-04-11_20:15:00
26560,2024-04-11,20:15:00,21:15:00,21:15:00,No Delay,60.0,0.0,2024-04-11_20:15:00
26561,2024-04-11,20:30:00,21:50:00,21:50:00,No Delay,80.0,0.0,2024-04-11_20:30:00
26562,2024-04-11,20:45:00,22:05:00,22:05:00,No Delay,80.0,0.0,2024-04-11_20:45:00
26563,2024-04-12,18:45:00,19:15:00,19:15:00,No Delay,30.0,0.0,2024-04-12_18:45:00
26564,2024-04-12,17:45:00,19:05:00,19:05:00,No Delay,80.0,0.0,2024-04-12_17:45:00
26565,2024-04-12,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-04-12_17:45:00
26566,2024-04-12,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-04-12_17:45:00
26567,2024-04-11,21:00:00,22:20:00,22:20:00,No Delay,80.0,0.0,2024-04-11_21:00:00
26568,2024-04-12,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-04-12_17:45:00
26569,2024-04-12,18:30:00,19:00:00,19:00:00,No Delay,30.0,0.0,2024-04-12_18:30:00
26570,2024-04-12,18:30:00,19:50:00,19:50:00,No Delay,80.0,0.0,2024-04-12_18:30:00
26571,2024-04-11,21:30:00,22:30:00,22:30:00,No Delay,60.0,0.0,2024-04-11_21:30:00
26572,2024-04-11,21:30:00,22:30:00,22:30:00,No Delay,60.0,0.0,2024-04-11_21:30:00
26573,2024-04-12,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-04-12_18:45:00
26574,2024-04-12,17:45:00,19:35:00,19:35:00,No Delay,110.0,0.0,2024-04-12_17:45:00
26575,2024-04-12,17:45:00,19:35:00,19:35:00,No Delay,110.0,0.0,2024-04-12_17:45:00
26576,2024-04-12,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-04-12_18:45:00
26577,2024-04-12,18:45:00,19:05:00,19:05:00,No Delay,20.0,0.0,2024-04-12_18:45:00
26578,2024-04-12,18:45:00,20:35:00,20:35:00,No Delay,110.0,0.0,2024-04-12_18:45:00
26579,2024-04-12,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-04-12_18:45:00
26580,2024-04-12,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-04-12_18:45:00
26581,2024-04-12,18:45:00,19:20:00,19:20:00,No Delay,35.0,0.0,2024-04-12_18:45:00
26582,2024-04-12,18:45:00,19:20:00,19:20:00,No Delay,35.0,0.0,2024-04-12_18:45:00
26583,2024-04-12,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-04-12_18:45:00
26584,2024-04-12,17:45:00,19:35:00,19:35:00,No Delay,110.0,0.0,2024-04-12_17:45:00
26585,2024-04-11,22:00:00,23:30:00,23:30:00,No Delay,90.0,0.0,2024-04-11_22:00:00
26586,2024-04-11,22:15:00,00:05:00,00:05:00,No Delay,-1330.0,0.0,2024-04-11_22:15:00
26587,2024-04-11,22:15:00,00:05:00,00:05:00,No Delay,-1330.0,0.0,2024-04-11_22:15:00
26588,2024-04-12,19:45:00,21:35:00,21:35:00,No Delay,110.0,0.0,2024-04-12_19:45:00
26589,2024-04-12,20:00:00,21:50:00,21:50:00,No Delay,110.0,0.0,2024-04-12_20:00:00
26590,2024-04-12,20:15:00,20:45:00,20:45:00,No Delay,30.0,0.0,2024-04-12_20:15:00
26591,2024-04-12,20:15:00,21:00:00,21:00:00,No Delay,45.0,0.0,2024-04-12_20:15:00
26592,2024-04-12,21:00:00,22:20:00,22:20:00,No Delay,80.0,0.0,2024-04-12_21:00:00
26593,2024-04-12,00:00:00,00:30:00,00:30:00,No Delay,30.0,0.0,2024-04-12_00:00:00
26594,2024-04-12,00:00:00,00:30:00,00:30:00,No Delay,30.0,0.0,2024-04-12_00:00:00
26595,2024-04-12,00:00:00,00:30:00,00:30:00,No Delay,30.0,0.0,2024-04-12_00:00:00
26596,2024-04-12,00:15:00,00:45:00,00:45:00,No Delay,30.0,0.0,2024-04-12_00:15:00
26597,2024-04-12,21:30:00,22:00:00,22:00:00,No Delay,30.0,0.0,2024-04-12_21:30:00
26598,2024-04-12,21:30:00,22:00:00,22:00:00,No Delay,30.0,0.0,2024-04-12_21:30:00
26599,2024-04-12,22:00:00,23:20:00,23:20:00,No Delay,80.0,0.0,2024-04-12_22:00:00
26600,2024-04-12,01:00:00,02:50:00,02:50:00,No Delay,110.0,0.0,2024-04-12_01:00:00
26601,2024-04-12,22:15:00,23:45:00,23:45:00,No Delay,90.0,0.0,2024-04-12_22:15:00
26602,2024-04-13,22:30:00,23:50:00,23:50:00,No Delay,80.0,0.0,2024-04-13_22:30:00
26603,2024-04-12,22:30:00,00:00:00,00:00:00,No Delay,-1350.0,0.0,2024-04-12_22:30:00
26604,2024-04-12,01:45:00,02:15:00,02:15:00,No Delay,30.0,0.0,2024-04-12_01:45:00
26605,2024-04-12,01:45:00,03:35:00,03:35:00,No Delay,110.0,0.0,2024-04-12_01:45:00
26606,2024-04-12,02:00:00,02:30:00,02:30:00,No Delay,30.0,0.0,2024-04-12_02:00:00
26607,2024-04-12,02:00:00,03:00:00,03:00:00,No Delay,60.0,0.0,2024-04-12_02:00:00
26608,2024-04-12,02:15:00,03:35:00,03:35:00,Traffic,80.0,0.0,2024-04-12_02:15:00
26609,2024-04-12,02:15:00,03:35:00,03:35:00,Traffic,80.0,0.0,2024-04-12_02:15:00
26610,2024-04-12,23:15:00,00:15:00,00:15:00,No Delay,-1380.0,0.0,2024-04-12_23:15:00
26611,2024-04-13,23:30:00,00:50:00,00:50:00,No Delay,-1360.0,0.0,2024-04-13_23:30:00
26612,2024-04-13,23:30:00,01:45:00,01:45:00,No Delay,-1305.0,0.0,2024-04-13_23:30:00
26613,2024-04-12,02:30:00,03:00:00,03:00:00,No Delay,30.0,0.0,2024-04-12_02:30:00
26614,2024-04-12,02:45:00,03:15:00,03:15:00,No Delay,30.0,0.0,2024-04-12_02:45:00
26615,2024-04-13,23:45:00,01:35:00,01:35:00,No Delay,-1330.0,0.0,2024-04-13_23:45:00
26616,2024-04-13,00:00:00,00:30:00,00:30:00,Weather Conditions,30.0,0.0,2024-04-13_00:00:00
26617,2024-04-13,00:15:00,00:45:00,00:45:00,No Delay,30.0,0.0,2024-04-13_00:15:00
26618,2024-04-13,00:15:00,00:45:00,00:45:00,No Delay,30.0,0.0,2024-04-13_00:15:00
26619,2024-04-12,03:30:00,05:20:00,05:37:00,Weather Conditions,110.0,17.0,2024-04-12_03:30:00
26620,2024-04-12,03:30:00,05:00:00,05:00:00,No Delay,90.0,0.0,2024-04-12_03:30:00
26621,2024-04-12,03:45:00,05:35:00,05:35:00,No Delay,110.0,0.0,2024-04-12_03:45:00
26622,2024-04-12,03:45:00,05:05:00,05:05:00,No Delay,80.0,0.0,2024-04-12_03:45:00
26623,2024-04-13,01:00:00,01:30:00,01:30:00,No Delay,30.0,0.0,2024-04-13_01:00:00
26624,2024-04-12,04:30:00,05:00:00,05:00:00,No Delay,30.0,0.0,2024-04-12_04:30:00
26625,2024-04-12,04:30:00,05:00:00,05:00:00,No Delay,30.0,0.0,2024-04-12_04:30:00
26626,2024-04-13,01:30:00,02:30:00,02:30:00,No Delay,60.0,0.0,2024-04-13_01:30:00
26627,2024-04-12,04:30:00,06:45:00,06:45:00,No Delay,135.0,0.0,2024-04-12_04:30:00
26628,2024-04-12,04:30:00,05:30:00,05:30:00,No Delay,60.0,0.0,2024-04-12_04:30:00
26629,2024-04-12,04:45:00,05:15:00,05:15:00,No Delay,30.0,0.0,2024-04-12_04:45:00
26630,2024-04-13,01:45:00,02:35:00,02:35:00,No Delay,50.0,0.0,2024-04-13_01:45:00
26631,2024-04-13,01:45:00,03:05:00,03:05:00,No Delay,80.0,0.0,2024-04-13_01:45:00
26632,2024-04-12,05:00:00,07:15:00,07:15:00,No Delay,135.0,0.0,2024-04-12_05:00:00
26633,2024-04-12,05:15:00,06:15:00,06:15:00,No Delay,60.0,0.0,2024-04-12_05:15:00
26634,2024-04-12,05:15:00,05:45:00,05:45:00,No Delay,30.0,0.0,2024-04-12_05:15:00
26635,2024-04-13,02:30:00,03:00:00,03:00:00,No Delay,30.0,0.0,2024-04-13_02:30:00
26636,2024-04-12,09:30:00,11:45:00,12:05:00,Traffic,135.0,20.0,2024-04-12_09:30:00
26637,2024-04-12,05:45:00,06:45:00,06:45:00,No Delay,60.0,0.0,2024-04-12_05:45:00
26638,2024-04-12,06:00:00,06:30:00,06:30:00,No Delay,30.0,0.0,2024-04-12_06:00:00
26639,2024-04-12,06:00:00,06:30:00,06:30:00,No Delay,30.0,0.0,2024-04-12_06:00:00
26640,2024-04-12,06:00:00,06:30:00,06:30:00,No Delay,30.0,0.0,2024-04-12_06:00:00
26641,2024-04-12,06:15:00,08:05:00,08:05:00,No Delay,110.0,0.0,2024-04-12_06:15:00
26642,2024-04-13,03:15:00,04:15:00,04:15:00,No Delay,60.0,0.0,2024-04-13_03:15:00
26643,2024-04-12,06:15:00,08:05:00,08:05:00,No Delay,110.0,0.0,2024-04-12_06:15:00
26644,2024-04-12,06:15:00,08:05:00,08:05:00,No Delay,110.0,0.0,2024-04-12_06:15:00
26645,2024-04-12,06:15:00,08:05:00,08:05:00,No Delay,110.0,0.0,2024-04-12_06:15:00
26646,2024-04-12,06:15:00,08:05:00,08:05:00,No Delay,110.0,0.0,2024-04-12_06:15:00
26647,2024-04-12,06:30:00,07:00:00,07:00:00,No Delay,30.0,0.0,2024-04-12_06:30:00
26648,2024-04-13,03:30:00,05:20:00,05:20:00,No Delay,110.0,0.0,2024-04-13_03:30:00
26649,2024-04-12,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-04-12_06:30:00
26650,2024-04-12,06:30:00,07:00:00,07:00:00,No Delay,30.0,0.0,2024-04-12_06:30:00
26651,2024-04-12,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-04-12_06:30:00
26652,2024-04-12,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-04-12_06:30:00
26653,2024-04-12,06:30:00,07:00:00,07:00:00,No Delay,30.0,0.0,2024-04-12_06:30:00
26654,2024-04-12,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-04-12_06:30:00
26655,2024-04-12,06:30:00,07:00:00,07:00:00,No Delay,30.0,0.0,2024-04-12_06:30:00
26656,2024-04-12,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-04-12_06:30:00
26657,2024-04-13,03:45:00,04:30:00,04:30:00,No Delay,45.0,0.0,2024-04-13_03:45:00
26658,2024-04-13,03:45:00,05:05:00,05:05:00,No Delay,80.0,0.0,2024-04-13_03:45:00
26659,2024-04-12,07:00:00,08:15:00,08:15:00,No Delay,75.0,0.0,2024-04-12_07:00:00
26660,2024-04-12,07:00:00,08:00:00,08:00:00,No Delay,60.0,0.0,2024-04-12_07:00:00
26661,2024-04-12,07:00:00,08:20:00,08:20:00,No Delay,80.0,0.0,2024-04-12_07:00:00
26662,2024-04-12,09:30:00,11:20:00,11:20:00,Traffic,110.0,0.0,2024-04-12_09:30:00
26663,2024-04-12,07:15:00,08:35:00,08:35:00,No Delay,80.0,0.0,2024-04-12_07:15:00
26664,2024-04-13,04:15:00,05:35:00,05:35:00,No Delay,80.0,0.0,2024-04-13_04:15:00
26665,2024-04-12,07:45:00,09:35:00,09:35:00,No Delay,110.0,0.0,2024-04-12_07:45:00
26666,2024-04-12,07:45:00,09:35:00,09:35:00,No Delay,110.0,0.0,2024-04-12_07:45:00
26667,2024-04-13,04:15:00,05:35:00,05:35:00,No Delay,80.0,0.0,2024-04-13_04:15:00
26668,2024-04-12,07:30:00,08:05:00,08:05:00,No Delay,35.0,0.0,2024-04-12_07:30:00
26669,2024-04-12,07:30:00,08:15:00,08:15:00,No Delay,45.0,0.0,2024-04-12_07:30:00
26670,2024-04-12,07:45:00,09:05:00,09:05:00,No Delay,80.0,0.0,2024-04-12_07:45:00
26671,2024-04-12,08:00:00,09:50:00,09:50:00,No Delay,110.0,0.0,2024-04-12_08:00:00
26672,2024-04-12,08:00:00,10:15:00,11:15:00,Weather,135.0,60.0,2024-04-12_08:00:00
26673,2024-04-12,08:00:00,09:50:00,09:50:00,Weather Conditions,110.0,0.0,2024-04-12_08:00:00
26674,2024-04-12,08:00:00,10:15:00,11:15:00,Weather,135.0,60.0,2024-04-12_08:00:00
26675,2024-04-12,08:00:00,10:15:00,11:15:00,Weather,135.0,60.0,2024-04-12_08:00:00
26676,2024-04-12,08:00:00,10:15:00,11:15:00,Weather,135.0,60.0,2024-04-12_08:00:00
26677,2024-04-13,05:00:00,05:45:00,05:45:00,No Delay,45.0,0.0,2024-04-13_05:00:00
26678,2024-04-12,08:00:00,09:50:00,09:50:00,Weather Conditions,110.0,0.0,2024-04-12_08:00:00
26679,2024-04-12,08:00:00,09:20:00,09:20:00,No Delay,80.0,0.0,2024-04-12_08:00:00
26680,2024-04-13,05:00:00,05:45:00,05:45:00,No Delay,45.0,0.0,2024-04-13_05:00:00
26681,2024-04-12,08:00:00,09:20:00,10:12:00,Weather,80.0,52.0,2024-04-12_08:00:00
26682,2024-04-12,08:00:00,10:15:00,11:15:00,Weather,135.0,60.0,2024-04-12_08:00:00
26683,2024-04-12,08:00:00,09:00:00,09:00:00,No Delay,60.0,0.0,2024-04-12_08:00:00
26684,2024-04-12,08:00:00,09:20:00,09:20:00,No Delay,80.0,0.0,2024-04-12_08:00:00
26685,2024-04-13,05:15:00,06:35:00,06:35:00,No Delay,80.0,0.0,2024-04-13_05:15:00
26686,2024-04-13,05:30:00,07:20:00,07:20:00,No Delay,110.0,0.0,2024-04-13_05:30:00
26687,2024-04-13,05:30:00,06:50:00,06:50:00,No Delay,80.0,0.0,2024-04-13_05:30:00
26688,2024-04-13,05:30:00,06:00:00,06:00:00,No Delay,30.0,0.0,2024-04-13_05:30:00
26689,2024-04-12,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-04-12_07:45:00
26690,2024-04-12,08:45:00,09:45:00,09:45:00,No Delay,60.0,0.0,2024-04-12_08:45:00
26691,2024-04-12,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-04-12_07:45:00
26692,2024-04-12,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-04-12_07:45:00
26693,2024-04-12,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-04-12_07:45:00
26694,2024-04-12,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-04-12_07:45:00
26695,2024-04-12,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-04-12_07:45:00
26696,2024-04-12,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-04-12_07:45:00
26697,2024-04-12,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-04-12_07:45:00
26698,2024-04-12,08:45:00,09:15:00,09:15:00,No Delay,30.0,0.0,2024-04-12_08:45:00
26699,2024-04-12,09:00:00,09:45:00,12:14:00,Signal Failure,45.0,149.0,2024-04-12_09:00:00
26700,2024-04-12,09:00:00,09:30:00,09:30:00,No Delay,30.0,0.0,2024-04-12_09:00:00
26701,2024-04-12,09:00:00,10:50:00,10:50:00,No Delay,110.0,0.0,2024-04-12_09:00:00
26702,2024-04-13,06:15:00,08:05:00,08:05:00,No Delay,110.0,0.0,2024-04-13_06:15:00
26703,2024-04-12,16:00:00,20:20:00,20:20:00,No Delay,260.0,0.0,2024-04-12_16:00:00
26704,2024-04-12,09:15:00,09:45:00,09:45:00,No Delay,30.0,0.0,2024-04-12_09:15:00
26705,2024-04-13,06:15:00,06:45:00,06:45:00,No Delay,30.0,0.0,2024-04-13_06:15:00
26706,2024-04-13,06:15:00,08:05:00,08:05:00,No Delay,110.0,0.0,2024-04-13_06:15:00
26707,2024-04-12,09:15:00,10:15:00,10:15:00,No Delay,60.0,0.0,2024-04-12_09:15:00
26708,2024-04-13,06:15:00,06:45:00,06:45:00,No Delay,30.0,0.0,2024-04-13_06:15:00
26709,2024-04-13,06:15:00,06:40:00,06:40:00,No Delay,25.0,0.0,2024-04-13_06:15:00
26710,2024-04-13,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-04-13_06:30:00
26711,2024-04-13,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-04-13_06:30:00
26712,2024-04-13,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-04-13_06:30:00
26713,2024-04-13,06:30:00,07:00:00,07:00:00,No Delay,30.0,0.0,2024-04-13_06:30:00
26714,2024-04-13,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-04-13_06:30:00
26715,2024-04-12,09:30:00,10:00:00,10:00:00,No Delay,30.0,0.0,2024-04-12_09:30:00
26716,2024-04-13,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-04-13_06:30:00
26717,2024-04-13,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-04-13_06:30:00
26718,2024-04-13,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-04-13_07:45:00
26719,2024-04-13,07:45:00,09:35:00,09:35:00,No Delay,110.0,0.0,2024-04-13_07:45:00
26720,2024-04-13,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-04-13_07:45:00
26721,2024-04-13,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-04-13_07:45:00
26722,2024-04-12,09:45:00,10:45:00,10:45:00,No Delay,60.0,0.0,2024-04-12_09:45:00
26723,2024-04-13,06:45:00,08:35:00,08:35:00,No Delay,110.0,0.0,2024-04-13_06:45:00
26724,2024-04-13,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-04-13_07:45:00
26725,2024-04-13,06:45:00,08:35:00,08:35:00,No Delay,110.0,0.0,2024-04-13_06:45:00
26726,2024-04-13,07:45:00,09:35:00,09:35:00,No Delay,110.0,0.0,2024-04-13_07:45:00
26727,2024-04-13,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-04-13_07:45:00
26728,2024-04-13,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-04-13_07:45:00
26729,2024-04-13,07:15:00,07:45:00,07:45:00,No Delay,30.0,0.0,2024-04-13_07:15:00
26730,2024-04-13,07:30:00,08:50:00,08:50:00,No Delay,80.0,0.0,2024-04-13_07:30:00
26731,2024-04-13,07:30:00,08:00:00,08:00:00,No Delay,30.0,0.0,2024-04-13_07:30:00
26732,2024-04-13,07:30:00,09:20:00,09:20:00,No Delay,110.0,0.0,2024-04-13_07:30:00
26733,2024-04-13,07:30:00,08:00:00,08:00:00,No Delay,30.0,0.0,2024-04-13_07:30:00
26734,2024-04-13,07:30:00,08:15:00,08:15:00,No Delay,45.0,0.0,2024-04-13_07:30:00
