Journey ID,Journey_Date,Departure Time,Arrival Time,Actual Arrival Time,Reason for Delay,key
13308,3/30/2024,6:30:00,7:50:00,7:50:00,no delay,2024-03-30 06:30:00 07:50:00 07:50:00 no delay
13309,3/30/2024,6:30:00,7:00:00,7:00:00,no delay,2024-03-30 06:30:00 07:00:00 07:00:00 no delay
13310,3/30/2024,7:45:00,9:15:00,9:15:00,no delay,2024-03-30 07:45:00 09:15:00 09:15:00 no delay
13311,3/30/2024,7:45:00,9:35:00,9:35:00,no delay,2024-03-30 07:45:00 09:35:00 09:35:00 no delay
13312,4/1/2024,7:45:00,9:15:00,9:15:00,no delay,2024-04-01 07:45:00 09:15:00 09:15:00 no delay
13313,3/29/2024,9:45:00,11:35:00,11:35:00,no delay,2024-03-29 09:45:00 11:35:00 11:35:00 no delay
13314,3/30/2024,6:45:00,8:05:00,8:05:00,no delay,2024-03-30 06:45:00 08:05:00 08:05:00 no delay
13315,3/30/2024,7:00:00,8:00:00,8:00:00,no delay,2024-03-30 07:00:00 08:00:00 08:00:00 no delay
13316,3/29/2024,10:15:00,10:45:00,10:45:00,no delay,2024-03-29 10:15:00 10:45:00 10:45:00 no delay
13317,3/30/2024,7:30:00,8:50:00,8:50:00,no delay,2024-03-30 07:30:00 08:50:00 08:50:00 no delay
13318,3/30/2024,7:30:00,9:20:00,9:20:00,no delay,2024-03-30 07:30:00 09:20:00 09:20:00 no delay
13319,3/30/2024,7:30:00,8:40:00,8:40:00,no delay,2024-03-30 07:30:00 08:40:00 08:40:00 no delay
13320,3/30/2024,7:30:00,8:00:00,8:00:00,no delay,2024-03-30 07:30:00 08:00:00 08:00:00 no delay
13321,3/30/2024,7:30:00,8:30:00,8:30:00,no delay,2024-03-30 07:30:00 08:30:00 08:30:00 no delay
13322,3/29/2024,10:30:00,12:20:00,12:20:00,no delay,2024-03-29 10:30:00 12:20:00 12:20:00 no delay
13323,3/29/2024,10:45:00,11:15:00,15:00:00,Traffic,2024-03-29 10:45:00 11:15:00 15:00:00 Traffic
13324,3/29/2024,9:45:00,10:15:00,10:15:00,no delay,2024-03-29 09:45:00 10:15:00 10:15:00 no delay
13325,3/29/2024,11:00:00,12:50:00,12:50:00,no delay,2024-03-29 11:00:00 12:50:00 12:50:00 no delay
13326,3/30/2024,8:00:00,10:15:00,10:56:00,Weather,2024-03-30 08:00:00 10:15:00 10:56:00 Weather
13327,3/29/2024,11:00:00,11:30:00,11:46:00,Staff Shortage,2024-03-29 11:00:00 11:30:00 11:46:00 Staff Shortage
13328,3/30/2024,8:00:00,9:00:00,9:00:00,no delay,2024-03-30 08:00:00 09:00:00 09:00:00 no delay
13329,3/30/2024,8:00:00,9:30:00,9:30:00,no delay,2024-03-30 08:00:00 09:30:00 09:30:00 no delay
13330,3/30/2024,8:00:00,9:50:00,15:00:00,Technical Issue,2024-03-30 08:00:00 09:50:00 15:00:00 Technical Issue
13331,3/29/2024,11:15:00,11:45:00,15:00:00,Weather Conditions,2024-03-29 11:15:00 11:45:00 15:00:00 Weather Conditions
13332,3/30/2024,8:15:00,8:45:00,8:45:00,no delay,2024-03-30 08:15:00 08:45:00 08:45:00 no delay
13333,3/30/2024,7:45:00,8:15:00,15:00:00,Staff Shortage,2024-03-30 07:45:00 08:15:00 15:00:00 Staff Shortage
13334,3/30/2024,8:45:00,10:35:00,10:35:00,no delay,2024-03-30 08:45:00 10:35:00 10:35:00 no delay
13335,3/30/2024,9:45:00,11:05:00,11:05:00,no delay,2024-03-30 09:45:00 11:05:00 11:05:00 no delay
13336,3/30/2024,9:00:00,9:45:00,12:30:00,Signal Failure,2024-03-30 09:00:00 09:45:00 12:30:00 Signal Failure
13337,3/30/2024,9:00:00,10:00:00,10:00:00,no delay,2024-03-30 09:00:00 10:00:00 10:00:00 no delay
13338,3/30/2024,9:00:00,9:30:00,9:30:00,no delay,2024-03-30 09:00:00 09:30:00 09:30:00 no delay
13339,3/30/2024,9:15:00,9:45:00,9:45:00,no delay,2024-03-30 09:15:00 09:45:00 09:45:00 no delay
13340,3/29/2024,12:30:00,13:00:00,13:00:00,no delay,2024-03-29 12:30:00 13:00:00 13:00:00 no delay
13341,3/29/2024,12:45:00,13:45:00,13:45:00,no delay,2024-03-29 12:45:00 13:45:00 13:45:00 no delay
13342,3/30/2024,9:45:00,11:35:00,11:43:00,Signal Failure,2024-03-30 09:45:00 11:35:00 11:43:00 Signal Failure
13343,3/29/2024,13:15:00,14:35:00,14:35:00,no delay,2024-03-29 13:15:00 14:35:00 14:35:00 no delay
13344,3/30/2024,11:15:00,12:35:00,13:04:00,Technical Issue,2024-03-30 11:15:00 12:35:00 13:04:00 Technical Issue
13345,3/30/2024,10:30:00,11:00:00,11:00:00,no delay,2024-03-30 10:30:00 11:00:00 11:00:00 no delay
13346,3/30/2024,10:45:00,11:15:00,11:15:00,no delay,2024-03-30 10:45:00 11:15:00 11:15:00 no delay
13347,3/29/2024,13:45:00,14:15:00,14:15:00,no delay,2024-03-29 13:45:00 14:15:00 14:15:00 no delay
13348,3/29/2024,13:45:00,15:05:00,15:05:00,no delay,2024-03-29 13:45:00 15:05:00 15:05:00 no delay
13349,3/30/2024,11:00:00,11:30:00,12:27:00,Staff Shortage,2024-03-30 11:00:00 11:30:00 12:27:00 Staff Shortage
13350,3/30/2024,11:00:00,12:50:00,12:50:00,no delay,2024-03-30 11:00:00 12:50:00 12:50:00 no delay
13351,3/30/2024,11:15:00,11:45:00,11:45:00,no delay,2024-03-30 11:15:00 11:45:00 11:45:00 no delay
13352,3/29/2024,14:15:00,15:15:00,15:15:00,no delay,2024-03-29 14:15:00 15:15:00 15:15:00 no delay
13353,3/30/2024,11:30:00,12:50:00,12:50:00,no delay,2024-03-30 11:30:00 12:50:00 12:50:00 no delay
13354,3/30/2024,11:45:00,12:10:00,12:10:00,no delay,2024-03-30 11:45:00 12:10:00 12:10:00 no delay
13355,3/29/2024,14:45:00,15:15:00,15:15:00,no delay,2024-03-29 14:45:00 15:15:00 15:15:00 no delay
13356,3/30/2024,12:00:00,12:30:00,12:30:00,no delay,2024-03-30 12:00:00 12:30:00 12:30:00 no delay
13357,3/29/2024,15:30:00,16:30:00,16:30:00,no delay,2024-03-29 15:30:00 16:30:00 16:30:00 no delay
13358,3/29/2024,15:30:00,16:50:00,16:50:00,no delay,2024-03-29 15:30:00 16:50:00 16:50:00 no delay
13359,3/29/2024,15:45:00,17:05:00,17:05:00,no delay,2024-03-29 15:45:00 17:05:00 17:05:00 no delay
13360,3/30/2024,13:00:00,14:20:00,14:20:00,no delay,2024-03-30 13:00:00 14:20:00 14:20:00 no delay
13361,3/30/2024,13:15:00,13:45:00,13:45:00,no delay,2024-03-30 13:15:00 13:45:00 13:45:00 no delay
13362,3/29/2024,16:15:00,18:05:00,18:05:00,no delay,2024-03-29 16:15:00 18:05:00 18:05:00 no delay
13363,3/30/2024,13:30:00,14:00:00,14:00:00,no delay,2024-03-30 13:30:00 14:00:00 14:00:00 no delay
13364,3/30/2024,13:30:00,15:20:00,15:20:00,no delay,2024-03-30 13:30:00 15:20:00 15:20:00 no delay
13365,3/29/2024,15:30:00,19:50:00,20:13:00,Staffing,2024-03-29 15:30:00 19:50:00 20:13:00 Staffing
13366,3/29/2024,16:30:00,17:30:00,17:30:00,no delay,2024-03-29 16:30:00 17:30:00 17:30:00 no delay
13367,3/29/2024,16:30:00,18:45:00,18:45:00,no delay,2024-03-29 16:30:00 18:45:00 18:45:00 no delay
13368,3/29/2024,17:45:00,19:35:00,19:35:00,no delay,2024-03-29 17:45:00 19:35:00 19:35:00 no delay
13369,3/30/2024,14:00:00,15:00:00,15:00:00,no delay,2024-03-30 14:00:00 15:00:00 15:00:00 no delay
13370,3/29/2024,17:00:00,18:00:00,18:00:00,no delay,2024-03-29 17:00:00 18:00:00 18:00:00 no delay
13371,3/29/2024,17:00:00,18:50:00,18:50:00,no delay,2024-03-29 17:00:00 18:50:00 18:50:00 no delay
13372,3/30/2024,14:30:00,15:30:00,15:30:00,no delay,2024-03-30 14:30:00 15:30:00 15:30:00 no delay
13373,3/29/2024,17:45:00,18:30:00,18:30:00,no delay,2024-03-29 17:45:00 18:30:00 18:30:00 no delay
13374,3/30/2024,14:45:00,15:15:00,15:15:00,no delay,2024-03-30 14:45:00 15:15:00 15:15:00 no delay
13375,3/29/2024,18:15:00,19:35:00,15:00:00,Technical Issue,2024-03-29 18:15:00 19:35:00 15:00:00 Technical Issue
13376,3/29/2024,17:30:00,19:45:00,20:01:00,Technical Issue,2024-03-29 17:30:00 19:45:00 20:01:00 Technical Issue
13377,3/30/2024,15:30:00,15:55:00,15:55:00,no delay,2024-03-30 15:30:00 15:55:00 15:55:00 no delay
13378,3/30/2024,15:30:00,16:50:00,16:50:00,no delay,2024-03-30 15:30:00 16:50:00 16:50:00 no delay
13379,3/30/2024,15:30:00,17:20:00,17:20:00,no delay,2024-03-30 15:30:00 17:20:00 17:20:00 no delay
13380,3/29/2024,18:45:00,20:35:00,20:35:00,no delay,2024-03-29 18:45:00 20:35:00 20:35:00 no delay
13381,3/30/2024,15:30:00,16:30:00,16:30:00,no delay,2024-03-30 15:30:00 16:30:00 16:30:00 no delay
13382,3/29/2024,18:45:00,19:45:00,19:45:00,no delay,2024-03-29 18:45:00 19:45:00 19:45:00 no delay
13383,3/29/2024,18:45:00,20:15:00,20:15:00,no delay,2024-03-29 18:45:00 20:15:00 20:15:00 no delay
13384,3/30/2024,16:00:00,17:20:00,18:00:00,Signal failure,2024-03-30 16:00:00 17:20:00 18:00:00 Signal failure
13385,3/30/2024,16:00:00,16:30:00,16:30:00,no delay,2024-03-30 16:00:00 16:30:00 16:30:00 no delay
13386,3/30/2024,16:15:00,17:35:00,17:35:00,no delay,2024-03-30 16:15:00 17:35:00 17:35:00 no delay
13387,3/30/2024,16:30:00,18:45:00,18:45:00,no delay,2024-03-30 16:30:00 18:45:00 18:45:00 no delay
13388,3/30/2024,16:30:00,17:00:00,17:00:00,no delay,2024-03-30 16:30:00 17:00:00 17:00:00 no delay
13389,3/29/2024,19:45:00,21:05:00,21:05:00,no delay,2024-03-29 19:45:00 21:05:00 21:05:00 no delay
13390,3/30/2024,17:00:00,19:15:00,19:15:00,no delay,2024-03-30 17:00:00 19:15:00 19:15:00 no delay
13391,3/29/2024,20:15:00,21:35:00,21:35:00,no delay,2024-03-29 20:15:00 21:35:00 21:35:00 no delay
13392,3/30/2024,17:15:00,17:45:00,17:45:00,no delay,2024-03-30 17:15:00 17:45:00 17:45:00 no delay
13393,3/30/2024,17:15:00,17:40:00,17:40:00,no delay,2024-03-30 17:15:00 17:40:00 17:40:00 no delay
13394,3/30/2024,18:45:00,19:15:00,19:15:00,no delay,2024-03-30 18:45:00 19:15:00 19:15:00 no delay
13395,3/30/2024,17:45:00,19:05:00,19:05:00,no delay,2024-03-30 17:45:00 19:05:00 19:05:00 no delay
13396,3/30/2024,17:45:00,18:15:00,19:05:00,Traffic,2024-03-30 17:45:00 18:15:00 19:05:00 Traffic
13397,3/30/2024,18:45:00,19:45:00,19:45:00,no delay,2024-03-30 18:45:00 19:45:00 19:45:00 no delay
13398,3/30/2024,18:00:00,19:20:00,19:20:00,no delay,2024-03-30 18:00:00 19:20:00 19:20:00 no delay
13399,3/30/2024,17:45:00,18:30:00,18:30:00,no delay,2024-03-30 17:45:00 18:30:00 18:30:00 no delay
13400,3/30/2024,18:00:00,19:00:00,19:00:00,no delay,2024-03-30 18:00:00 19:00:00 19:00:00 no delay
13401,3/30/2024,18:45:00,20:05:00,15:00:00,Weather,2024-03-30 18:45:00 20:05:00 15:00:00 Weather
13402,3/30/2024,18:45:00,20:35:00,20:35:00,no delay,2024-03-30 18:45:00 20:35:00 20:35:00 no delay
13403,3/30/2024,18:45:00,19:55:00,19:55:00,no delay,2024-03-30 18:45:00 19:55:00 19:55:00 no delay
13404,3/30/2024,18:45:00,19:20:00,19:20:00,no delay,2024-03-30 18:45:00 19:20:00 19:20:00 no delay
13405,3/30/2024,17:45:00,19:35:00,15:00:00,Staffing,2024-03-30 17:45:00 19:35:00 15:00:00 Staffing
13406,3/30/2024,18:45:00,19:00:00,19:00:00,no delay,2024-03-30 18:45:00 19:00:00 19:00:00 no delay
13407,3/29/2024,22:00:00,22:30:00,22:30:00,no delay,2024-03-29 22:00:00 22:30:00 22:30:00 no delay
13408,3/30/2024,19:30:00,20:00:00,20:00:00,no delay,2024-03-30 19:30:00 20:00:00 20:00:00 no delay
13409,3/30/2024,20:00:00,21:00:00,21:00:00,no delay,2024-03-30 20:00:00 21:00:00 21:00:00 no delay
13410,3/30/2024,20:00:00,21:20:00,15:00:00,Technical Issue,2024-03-30 20:00:00 21:20:00 15:00:00 Technical Issue
13411,3/30/2024,20:15:00,21:15:00,21:15:00,no delay,2024-03-30 20:15:00 21:15:00 21:15:00 no delay
13412,3/30/2024,0:00:00,1:50:00,2:32:00,Signal Failure,2024-03-30 00:00:00 01:50:00 02:32:00 Signal Failure
13413,3/30/2024,0:15:00,1:35:00,15:00:00,Signal failure,2024-03-30 00:15:00 01:35:00 15:00:00 Signal failure
13414,3/30/2024,21:30:00,22:30:00,22:30:00,no delay,2024-03-30 21:30:00 22:30:00 22:30:00 no delay
13415,3/30/2024,0:30:00,1:00:00,1:00:00,no delay,2024-03-30 00:30:00 01:00:00 01:00:00 no delay
13416,3/30/2024,21:30:00,23:20:00,15:00:00,Signal Failure,2024-03-30 21:30:00 23:20:00 15:00:00 Signal Failure
13417,3/30/2024,21:45:00,23:05:00,23:05:00,no delay,2024-03-30 21:45:00 23:05:00 23:05:00 no delay
13418,3/30/2024,22:00:00,23:00:00,23:00:00,no delay,2024-03-30 22:00:00 23:00:00 23:00:00 no delay
13419,3/30/2024,1:30:00,2:00:00,2:00:00,no delay,2024-03-30 01:30:00 02:00:00 02:00:00 no delay
13420,3/30/2024,23:00:00,0:00:00,0:00:00,no delay,2024-03-30 23:00:00 00:00:00 00:00:00 no delay
13421,3/30/2024,2:00:00,4:15:00,4:15:00,no delay,2024-03-30 02:00:00 04:15:00 04:15:00 no delay
13422,3/30/2024,2:15:00,3:35:00,3:35:00,no delay,2024-03-30 02:15:00 03:35:00 03:35:00 no delay
13423,3/30/2024,2:30:00,3:00:00,3:00:00,no delay,2024-03-30 02:30:00 03:00:00 03:00:00 no delay
13424,3/30/2024,23:30:00,0:30:00,0:30:00,no delay,2024-03-30 23:30:00 00:30:00 00:30:00 no delay
13425,3/30/2024,2:45:00,3:15:00,3:15:00,no delay,2024-03-30 02:45:00 03:15:00 03:15:00 no delay
13426,3/30/2024,3:00:00,5:30:00,6:04:00,Staff Shortage,2024-03-30 03:00:00 05:30:00 06:04:00 Staff Shortage
13427,3/30/2024,3:45:00,4:30:00,4:30:00,no delay,2024-03-30 03:45:00 04:30:00 04:30:00 no delay
13428,3/30/2024,3:45:00,6:00:00,6:00:00,no delay,2024-03-30 03:45:00 06:00:00 06:00:00 no delay
13429,3/30/2024,5:45:00,6:15:00,6:33:00,Signal Failure,2024-03-30 05:45:00 06:15:00 06:33:00 Signal Failure
13430,3/30/2024,6:30:00,8:20:00,8:20:00,no delay,2024-03-30 06:30:00 08:20:00 08:20:00 no delay
13431,3/30/2024,9:30:00,11:20:00,11:20:00,no delay,2024-03-30 09:30:00 11:20:00 11:20:00 no delay
13432,3/30/2024,7:30:00,9:00:00,9:00:00,no delay,2024-03-30 07:30:00 09:00:00 09:00:00 no delay
13433,3/30/2024,8:00:00,9:20:00,10:14:00,Weather,2024-03-30 08:00:00 09:20:00 10:14:00 Weather
13434,3/30/2024,8:00:00,9:50:00,10:45:00,Weather,2024-03-30 08:00:00 09:50:00 10:45:00 Weather
13435,3/30/2024,8:00:00,9:20:00,9:20:00,no delay,2024-03-30 08:00:00 09:20:00 09:20:00 no delay
13436,3/30/2024,8:30:00,9:50:00,9:50:00,no delay,2024-03-30 08:30:00 09:50:00 09:50:00 no delay
13437,3/30/2024,7:45:00,8:45:00,15:00:00,Weather Conditions,2024-03-30 07:45:00 08:45:00 15:00:00 Weather Conditions
13438,3/30/2024,8:45:00,9:15:00,9:15:00,no delay,2024-03-30 08:45:00 09:15:00 09:15:00 no delay
13439,3/30/2024,9:00:00,10:20:00,10:20:00,no delay,2024-03-30 09:00:00 10:20:00 10:20:00 no delay
13440,3/30/2024,10:30:00,12:20:00,12:20:00,no delay,2024-03-30 10:30:00 12:20:00 12:20:00 no delay
13441,3/30/2024,11:45:00,13:05:00,13:05:00,no delay,2024-03-30 11:45:00 13:05:00 13:05:00 no delay
13442,4/1/2024,9:00:00,10:00:00,10:00:00,no delay,2024-04-01 09:00:00 10:00:00 10:00:00 no delay
13443,3/30/2024,12:30:00,13:00:00,13:00:00,no delay,2024-03-30 12:30:00 13:00:00 13:00:00 no delay
13444,3/30/2024,12:45:00,13:45:00,13:45:00,no delay,2024-03-30 12:45:00 13:45:00 13:45:00 no delay
13445,3/30/2024,13:00:00,14:50:00,14:50:00,no delay,2024-03-30 13:00:00 14:50:00 14:50:00 no delay
13446,3/30/2024,13:15:00,14:35:00,14:35:00,no delay,2024-03-30 13:15:00 14:35:00 14:35:00 no delay
13447,3/30/2024,13:30:00,13:55:00,13:55:00,no delay,2024-03-30 13:30:00 13:55:00 13:55:00 no delay
13448,3/30/2024,13:45:00,14:15:00,14:15:00,no delay,2024-03-30 13:45:00 14:15:00 14:15:00 no delay
13449,3/30/2024,14:00:00,16:30:00,16:30:00,no delay,2024-03-30 14:00:00 16:30:00 16:30:00 no delay
13450,3/30/2024,14:15:00,15:35:00,15:35:00,no delay,2024-03-30 14:15:00 15:35:00 15:35:00 no delay
13451,3/30/2024,15:45:00,17:35:00,17:35:00,no delay,2024-03-30 15:45:00 17:35:00 17:35:00 no delay
13452,3/30/2024,15:45:00,17:05:00,17:05:00,no delay,2024-03-30 15:45:00 17:05:00 17:05:00 no delay
13453,3/30/2024,16:30:00,17:45:00,17:45:00,no delay,2024-03-30 16:30:00 17:45:00 17:45:00 no delay
13454,3/30/2024,15:30:00,19:50:00,20:10:00,Staffing,2024-03-30 15:30:00 19:50:00 20:10:00 Staffing
13455,3/30/2024,16:30:00,18:00:00,18:00:00,no delay,2024-03-30 16:30:00 18:00:00 18:00:00 no delay
13456,3/30/2024,17:00:00,18:50:00,18:50:00,no delay,2024-03-30 17:00:00 18:50:00 18:50:00 no delay
13457,3/30/2024,17:15:00,18:35:00,18:35:00,no delay,2024-03-30 17:15:00 18:35:00 18:35:00 no delay
13458,3/30/2024,17:30:00,18:00:00,18:00:00,no delay,2024-03-30 17:30:00 18:00:00 18:00:00 no delay
13459,3/30/2024,18:15:00,19:15:00,19:15:00,no delay,2024-03-30 18:15:00 19:15:00 19:15:00 no delay
13460,3/30/2024,17:30:00,19:45:00,19:59:00,Technical Issue,2024-03-30 17:30:00 19:45:00 19:59:00 Technical Issue
13461,3/30/2024,18:45:00,19:05:00,19:05:00,no delay,2024-03-30 18:45:00 19:05:00 19:05:00 no delay
13462,3/30/2024,20:00:00,21:20:00,21:20:00,no delay,2024-03-30 20:00:00 21:20:00 21:20:00 no delay
13463,3/30/2024,20:15:00,0:45:00,0:45:00,no delay,2024-03-30 20:15:00 00:45:00 00:45:00 no delay
13464,3/30/2024,20:15:00,21:30:00,21:30:00,no delay,2024-03-30 20:15:00 21:30:00 21:30:00 no delay
13465,4/1/2024,18:45:00,19:45:00,19:45:00,no delay,2024-04-01 18:45:00 19:45:00 19:45:00 no delay
13466,3/30/2024,21:30:00,22:50:00,15:00:00,Traffic,2024-03-30 21:30:00 22:50:00 15:00:00 Traffic
13467,3/30/2024,21:30:00,22:00:00,22:00:00,no delay,2024-03-30 21:30:00 22:00:00 22:00:00 no delay
13468,3/30/2024,22:00:00,23:50:00,23:50:00,no delay,2024-03-30 22:00:00 23:50:00 23:50:00 no delay
13469,3/30/2024,22:00:00,23:20:00,23:20:00,no delay,2024-03-30 22:00:00 23:20:00 23:20:00 no delay
13470,3/30/2024,22:15:00,0:05:00,0:05:00,no delay,2024-03-30 22:15:00 00:05:00 00:05:00 no delay
13471,3/31/2024,0:00:00,0:30:00,0:30:00,no delay,2024-03-31 00:00:00 00:30:00 00:30:00 no delay
13472,3/31/2024,0:00:00,1:50:00,2:46:00,Signal Failure,2024-03-31 00:00:00 01:50:00 02:46:00 Signal Failure
13473,3/31/2024,0:15:00,0:45:00,0:45:00,no delay,2024-03-31 00:15:00 00:45:00 00:45:00 no delay
13474,3/31/2024,1:00:00,1:30:00,1:30:00,no delay,2024-03-31 01:00:00 01:30:00 01:30:00 no delay
13475,3/31/2024,1:30:00,2:00:00,2:00:00,no delay,2024-03-31 01:30:00 02:00:00 02:00:00 no delay
13476,3/31/2024,22:30:00,0:20:00,0:20:00,no delay,2024-03-31 22:30:00 00:20:00 00:20:00 no delay
13477,3/31/2024,22:30:00,1:00:00,1:00:00,no delay,2024-03-31 22:30:00 01:00:00 01:00:00 no delay
13478,4/2/2024,16:00:00,20:20:00,20:20:00,no delay,2024-04-02 16:00:00 20:20:00 20:20:00 no delay
13479,3/31/2024,1:45:00,2:35:00,2:35:00,no delay,2024-03-31 01:45:00 02:35:00 02:35:00 no delay
13480,3/31/2024,2:00:00,2:30:00,2:30:00,no delay,2024-03-31 02:00:00 02:30:00 02:30:00 no delay
13481,3/31/2024,2:00:00,3:00:00,3:00:00,no delay,2024-03-31 02:00:00 03:00:00 03:00:00 no delay
13482,3/31/2024,23:15:00,23:45:00,23:45:00,no delay,2024-03-31 23:15:00 23:45:00 23:45:00 no delay
13483,3/31/2024,23:30:00,1:45:00,1:45:00,no delay,2024-03-31 23:30:00 01:45:00 01:45:00 no delay
13484,3/31/2024,23:30:00,0:50:00,0:50:00,no delay,2024-03-31 23:30:00 00:50:00 00:50:00 no delay
13485,3/31/2024,23:30:00,0:30:00,0:30:00,no delay,2024-03-31 23:30:00 00:30:00 00:30:00 no delay
13486,3/31/2024,23:45:00,0:35:00,0:35:00,no delay,2024-03-31 23:45:00 00:35:00 00:35:00 no delay
13487,3/31/2024,3:00:00,3:30:00,3:30:00,no delay,2024-03-31 03:00:00 03:30:00 03:30:00 no delay
13488,3/31/2024,3:15:00,4:15:00,4:15:00,no delay,2024-03-31 03:15:00 04:15:00 04:15:00 no delay
13489,3/31/2024,3:15:00,3:45:00,3:45:00,no delay,2024-03-31 03:15:00 03:45:00 03:45:00 no delay
13490,3/31/2024,3:30:00,5:20:00,5:35:00,Weather Conditions,2024-03-31 03:30:00 05:20:00 05:35:00 Weather Conditions
13491,3/31/2024,3:30:00,5:20:00,5:20:00,no delay,2024-03-31 03:30:00 05:20:00 05:20:00 no delay
13492,3/31/2024,3:45:00,5:05:00,5:05:00,no delay,2024-03-31 03:45:00 05:05:00 05:05:00 no delay
13493,3/31/2024,4:15:00,5:35:00,5:35:00,no delay,2024-03-31 04:15:00 05:35:00 05:35:00 no delay
13494,3/31/2024,4:15:00,4:45:00,4:45:00,no delay,2024-03-31 04:15:00 04:45:00 04:45:00 no delay
13495,3/31/2024,4:30:00,5:50:00,5:50:00,no delay,2024-03-31 04:30:00 05:50:00 05:50:00 no delay
13496,3/31/2024,4:30:00,6:45:00,6:45:00,no delay,2024-03-31 04:30:00 06:45:00 06:45:00 no delay
13497,3/31/2024,4:30:00,5:30:00,5:30:00,no delay,2024-03-31 04:30:00 05:30:00 05:30:00 no delay
13498,3/31/2024,5:00:00,5:30:00,5:30:00,no delay,2024-03-31 05:00:00 05:30:00 05:30:00 no delay
13499,3/31/2024,5:00:00,7:15:00,7:15:00,no delay,2024-03-31 05:00:00 07:15:00 07:15:00 no delay
13500,3/31/2024,5:15:00,6:35:00,6:35:00,no delay,2024-03-31 05:15:00 06:35:00 06:35:00 no delay
13501,3/31/2024,5:45:00,6:15:00,6:15:00,no delay,2024-03-31 05:45:00 06:15:00 06:15:00 no delay
13502,3/31/2024,5:45:00,7:05:00,7:05:00,no delay,2024-03-31 05:45:00 07:05:00 07:05:00 no delay
13503,3/31/2024,6:00:00,6:30:00,6:30:00,no delay,2024-03-31 06:00:00 06:30:00 06:30:00 no delay
13504,3/31/2024,6:15:00,7:15:00,7:15:00,no delay,2024-03-31 06:15:00 07:15:00 07:15:00 no delay
13505,3/31/2024,6:15:00,6:45:00,6:45:00,no delay,2024-03-31 06:15:00 06:45:00 06:45:00 no delay
13506,3/31/2024,6:15:00,6:45:00,15:00:00,Weather,2024-03-31 06:15:00 06:45:00 15:00:00 Weather
13507,3/31/2024,6:15:00,7:25:00,7:25:00,no delay,2024-03-31 06:15:00 07:25:00 07:25:00 no delay
13508,4/1/2024,3:30:00,4:00:00,4:00:00,no delay,2024-04-01 03:30:00 04:00:00 04:00:00 no delay
13509,3/31/2024,6:30:00,8:20:00,8:20:00,no delay,2024-03-31 06:30:00 08:20:00 08:20:00 no delay
13510,3/31/2024,6:30:00,7:50:00,7:50:00,no delay,2024-03-31 06:30:00 07:50:00 07:50:00 no delay
13511,3/31/2024,6:30:00,7:00:00,7:00:00,no delay,2024-03-31 06:30:00 07:00:00 07:00:00 no delay
13512,3/31/2024,6:45:00,7:15:00,7:15:00,no delay,2024-03-31 06:45:00 07:15:00 07:15:00 no delay
13513,3/31/2024,6:45:00,8:05:00,8:05:00,no delay,2024-03-31 06:45:00 08:05:00 08:05:00 no delay
13514,4/1/2024,3:45:00,5:05:00,5:05:00,no delay,2024-04-01 03:45:00 05:05:00 05:05:00 no delay
13515,3/31/2024,7:00:00,7:30:00,7:30:00,no delay,2024-03-31 07:00:00 07:30:00 07:30:00 no delay
13516,3/31/2024,7:00:00,8:00:00,8:00:00,no delay,2024-03-31 07:00:00 08:00:00 08:00:00 no delay
13517,3/31/2024,7:15:00,7:45:00,7:45:00,no delay,2024-03-31 07:15:00 07:45:00 07:45:00 no delay
13518,3/31/2024,7:30:00,8:00:00,8:00:00,no delay,2024-03-31 07:30:00 08:00:00 08:00:00 no delay
13519,3/31/2024,7:30:00,9:00:00,9:00:00,no delay,2024-03-31 07:30:00 09:00:00 09:00:00 no delay
13520,3/31/2024,7:30:00,8:50:00,8:50:00,no delay,2024-03-31 07:30:00 08:50:00 08:50:00 no delay
13521,3/31/2024,7:30:00,9:20:00,9:20:00,no delay,2024-03-31 07:30:00 09:20:00 09:20:00 no delay
13522,3/31/2024,7:30:00,9:45:00,9:45:00,no delay,2024-03-31 07:30:00 09:45:00 09:45:00 no delay
13523,3/31/2024,7:30:00,8:40:00,8:40:00,no delay,2024-03-31 07:30:00 08:40:00 08:40:00 no delay
13524,3/31/2024,7:45:00,10:00:00,10:00:00,no delay,2024-03-31 07:45:00 10:00:00 10:00:00 no delay
13525,3/31/2024,8:00:00,10:15:00,10:49:00,Weather,2024-03-31 08:00:00 10:15:00 10:49:00 Weather
13526,4/1/2024,5:00:00,6:50:00,6:50:00,no delay,2024-04-01 05:00:00 06:50:00 06:50:00 no delay
13527,3/31/2024,8:00:00,9:50:00,10:07:00,Weather,2024-03-31 08:00:00 09:50:00 10:07:00 Weather
13528,3/31/2024,8:00:00,9:50:00,9:50:00,no delay,2024-03-31 08:00:00 09:50:00 09:50:00 no delay
13529,3/31/2024,8:00:00,9:00:00,9:00:00,no delay,2024-03-31 08:00:00 09:00:00 09:00:00 no delay
13530,3/31/2024,8:15:00,9:45:00,9:45:00,no delay,2024-03-31 08:15:00 09:45:00 09:45:00 no delay
13531,3/31/2024,8:15:00,9:35:00,9:35:00,no delay,2024-03-31 08:15:00 09:35:00 09:35:00 no delay
13532,3/31/2024,8:15:00,8:40:00,8:40:00,no delay,2024-03-31 08:15:00 08:40:00 08:40:00 no delay
13533,3/31/2024,8:15:00,8:45:00,8:45:00,no delay,2024-03-31 08:15:00 08:45:00 08:45:00 no delay
